review_id,snippet_pt,review_creation_date,snippet_en
55442200d65bab9e7c8d43258c107770,"Comprei o kit com 4 itens nele sendo, coqueteleira, whey baunilha, creatina e o bcaa, ambos da Black porém, não recebi o produto corretamente, veio faltando um dos itens que no caso foi a crestina.",2017-07-12,"I bought the kit with 4 items in it, cocktail shaker, vanilla whey, creatine and bcaa, both from Black, however, I did not receive the product correctly, one of the items was missing, which in this case was crestine."
89b470d802331d45f8725887b502cc0e,"Entrega antes do prazo, ótimo produto",2018-04-14,"Delivery on time, great product"
3b84059929769dce04b06199d49e9999,"Previsão de entrega da mercadoria em 11/11/2017, até agora nada e status do pedido "" dificuldade na entrega, produto ainda não chegou ao destino.

Se não receber até terça 14, 11 tomarei providênci",2017-11-12,"Delivery forecast for the goods on 11/11/2017, so far nothing and order status ""difficulty in delivery, product has not yet reached its destination.

If I do not receive it by Tuesday the 14th, the 11th, I will take acti"
f29c994912885f6509c0e7f64210d3a7,Comprei achando que o cartucho era original da Canon. Veio cartucho recarregável e não original. O anúncio deveria ser mais claro.,2017-06-13,I bought it thinking that the cartridge was original from Canon. Refillable cartridge came and not original. The ad should be clearer.
fdfb2952a7c93b46def439197813336f,"MUITO BOM, E CHEGOU ANTES DO PRAZO...AMEI",2018-01-18,"VERY GOOD, AND IT ARRIVED BEFORE THE TIME... LOVED IT"
9e7853eccf22d9a48c84e3e8a86921fd,"Produto entregue em perfeitas condições, acho que o pacote deveria vir com o logo da empresa, mas de resto esta bom!",2017-08-12,"Product delivered in perfect condition, I think the package should come with the company's logo, but otherwise it's good!"
d4db69e14b200cee6ff0917c722d966e,As lojas foi como sempre otima so que pra minha 📺 nao muito pois nao conseguir resolver o problema da Internet que nao pegou mais enfim as lojas lannister nota 10 ,2017-07-13,"The stores were great, as always, but for me 📺 not so much because I couldn't solve the problem with the Internet that didn't catch on anymore, so finally the Lannister stores note 10"
64f782222b3f8bbf5c1e2698e2000a8d,Excelente atendimento. Entregue antes do prazo.,2018-03-09,Excellent service. Delivered before the deadline.
bb033d2866dc199d713e2c1c753a7af7,Produto chegou antes do previsto. Muito bem embalado. Com certeza recomendo a loja. E stark é stark né? Uma referência.,2017-07-25,"Product arrived earlier than expected. Well packed. I definitely recommend the store. And stark is stark, right? A reference."
d0569ea0b5a1a69d06d7f7202d7ff6f7,"O prazo já passou, mais de 04 dias e não recebi.",2017-08-06,"The deadline has passed, more than 04 days and I have not received it."
6cfa10799b73732ffa8142d6c331921a,Não foi entegue,2017-12-01,Was not delivered
f7c3e27d202d579c7e295d5f85cd08cd,Com certeza voltarei a comprar nesta loja ,2018-01-07,I will definitely buy again in this store
0c5579b2caea00a427d5699af5ee5bc2,Adorei o produto.,2017-08-12,I loved the product.
3e33eee1e8cd67541aec8fbd66a0f6d8,"Muito bom, so não testei ainda o produto mas super recomendo",2017-12-05,"Very good, I just haven't tested the product yet but I highly recommend it"
727ba168e0c3df973c3ff4b7c4fba7c8,Sempre bom compra na stark,2018-05-10,Always good buy at stark
fea46f78ce903a1cf5891e89b5b395f4,Muito rápida a entrega!!!,2018-08-14,Very fast delivery!!!
970bd1fd0482b3e0e15769800de6a7a5,"Muiita demora na entrega do produto. Protu comprado em 03/03/2018, e até hoje não foi entregue (19/03/2018).",2018-03-17,"Long delay in product delivery. Product purchased on 03/03/2018, and until today it has not been delivered (03/19/2018)."
3e163cd4ceaae69375cc54e9aef38547,Gostei da entrega no prazo,2017-10-05,I liked the delivery on time
97bac95d9faed3817b6fb72b3e0d64a2,"Produto entregue antes do tempo previsto pela loja. Estão de Parabéns!!
",2018-05-11,Product delivered before the time estimated by the store. They are to be congratulated!!
d55a46493b24a4e90098d0926d4a55e3,"Veio td certo chegou mt antes do prazo,perfeito,com certeza comprarei novamente",2018-08-29,"Everything came right, it arrived before the deadline, perfect, I will definitely buy again"
b48d676f6cbb5bfe53f834197db3dfe4,"Produto não entregue dentro do prazo, e falta de posicionamento do produto. Onde o vendedor não soube me dizer o que houve com o produto.
",2017-09-23,"Product not delivered on time, and lack of product placement. Where the seller could not tell me what happened to the product."
16b71bb2ff8808b32e9cdec60db9cbfe,Produto entregue antes do prazo previsto. Excelente site.,2017-02-21,Product delivered ahead of schedule. Excellent website.
7fe5ed76cb1a4deab53e1b297faac0b3,MUITO BOA NOTA 1000,2018-03-01,VERY GOOD GRADE 1000
4735abb6ba2b0a5e4f712fe5eba4411a,So achei complicado porque veio desmontado e isso nao dizia no anuncio. E deu muito trabalho montar!!,2017-09-13,I just found it complicated because it came disassembled and it didn't say so in the ad. And it took a lot of work to assemble!!
2e2fabffb3843d0df9eb223428efe2ec,"Ola
recebi meu produto parcial, recebi a manta mais a bolinha NAO",2017-06-07,"Hello
I received my partial product, I received the blanket plus the ball NO"
35f5f6f9b8083b94743900c1e0ee3099,"Recebi com 1 dia de atraso , mas chegou e funcionando perfeitamente !",2018-03-28,"I received it with 1 day of delay, but it arrived and working perfectly!"
038e065415fb159cc302f06417fbba8f,Esta com defeito danificou todas as imagem salvas e eu perdi 182 fotos.,2018-06-03,This faulty one damaged all saved images and I lost 182 photos.
62fea8898b1edbe54cc4d84bc8834022,"Entrega foi bem antes do Plazo,e o produto foi o e que eu pedi",2018-05-03,"Delivery was well before Plazo, and the product was what I ordered"
ccb104f97a55291489b7314ab022607e,E veio 1 só pedi 2 produtos,2018-03-25,"And 1 came, I only ordered 2 products"
3f73e392e2bcf4aa6f0af7fbec6a9f1f,"Já mandei varios emails reclamando sobre a entrega, e ninguém me responde ! ",2018-03-24,"I've sent several emails complaining about the delivery, and no one answers me!"
417ed14c808f80f32ae9694d3841ae82,"O produto ja passou do prazo, e até agora nao chegou .",2018-02-22,"The product has passed the deadline, and until now it has not arrived."
43bb4602cffa114f0b8db3ef27feeeee,ótimo produto e ótima loja,2018-05-17,great product and great store
1ff334d1aff955b96331e55dc83e31ae,"Já entrei em contato varias vezes e não me dão retorno. Fiz o pedido dia 24-01-18 e até hoje, dia 09-03-18, não recebi minha encomenda. Uma verdadeira falta de respeito. ",2018-03-07,"I've contacted them several times and they haven't gotten back to me. I placed the order on the 24-01-18 and until today, the 09-03-18, I have not received my order. A real lack of respect."
90d280068f5b459616728957a6f71b83,Estou satisfeita com a loja e com o produto. Compra rápida e entrega antes do prazo.,2017-11-08,I am satisfied with the store and the product. Fast purchase and delivery on time.
12c50496bd199052d9d1633929d99ab4,"Produto chegou no prazo, porém sem manual, como se utiliza uma maquina sem o manuel da mesma?. Fiquei um pouco insatisfeito por esse ponto. ",2018-04-19,"Product arrived on time, but without manual, how do you use a machine without its manual?. I was a little dissatisfied by that point."
7bdf866f80d71312b3ee747a4145ae9d,"Passei o dia em casa, na noite fui ver o status da compra e tava que o carteiro não foi atendido, no dia seguinte já estava disponível pra ir buscar nos correios. 1 tentativa e depois correios?",2017-07-04,"I spent the day at home, at night I went to see the status of the purchase and it was that the postman was not answered, the next day it was already available to pick up at the post office. 1 try and then post office?"
fc79193a78585c765288d1c233c81051,Detestei a cortina. Totalmente diferente da foto.,2017-10-14,I hated the curtain. Totally different from the photo.
2eca16820376406cc62c89625ca0f189,produto chegou muito antes do prazo. estipulado pela entrega. ,2018-08-24,Product arrived much earlier than expected. stipulated by delivery.
b35ea451a5d35030e9d828ec98fc5809,Muito bom chegou antes do prazo,2018-07-24,Very good arrived before the deadline
caf2d73f07a603dae1236185169ca715,satisfação pela compra e entrega,2018-08-03,Satisfaction with purchase and delivery
68aaca181f1c5933a3b7b79f8617e2ca,"Ótimo antedimento, como sempre",2018-02-10,"Great prelude, as always"
6cd1ae9bae41d480ecc7f1720d134aad,"Rápida entrega, e ótimo produto, porém vou devolver devido a meu engano no tamanho.",2018-06-19,"Fast delivery, and great product, but I will return it due to my mistake in the size."
1005608b56904e1bfed5cdc2a17313c0,Atendeu nossa espectativas.,2018-06-12,It met our expectations.
ffac91a923b560d742de565629682c32,"Produto bom e vendedor confiável, só pecou no atraso da entrega e necessidade de e-mails para acompanhamento. Compraria de novo, mas podem melhorar.",2018-08-11,"Good product and reliable seller, only sinned in the delay in delivery and the need for follow-up emails. I would buy again, but they can improve."
45bb429b7595646ed5139784dafa7fc2,"nao chegou produto , aguardo resposta. ",2018-01-28,"The product has not arrived, I am waiting for a response."
82a43de2928504f97bf17f20eb9431ba,Chegou com duas semanas de antecedência ,2017-12-27,Arrived two weeks early
b9b791819c5c1a5c6a4ffc7881f97fb5,"O pedido foi realizado no dia 5/5/2017, e até hoje 01/6/2017 não o recebi.",2017-06-01,"The order was placed on 5/5/2017, and until today 6/1/2017 I have not received it."
f8d94c466b88fedfddc6517a4d8650b6,Microfone nao tem o desempenho esperado ,2018-05-18,Microphone does not perform as expected
e231fe2cc895d0f8b0bd0c80cb338a10,"O produto chegou bem antes do prazo, bem emalado, sem problemas! Recomendo",2018-08-22,"The product arrived well before the deadline, well packed, no problems! I recommend"
249fbbf2f5a94666fc8190bf883048eb,Produto faz oq promete ...faz a leitura dos erros e apaga se necessario ...e chegou muito rapido...no meu caso 3 dias,2018-05-03,Product does what it promises...it reads the errors and deletes them if necessary...and it arrived very quickly...in my case 3 days
2324d5c631f9ab6497d16ed0265240ca,"Produto muito bom, loja excelente.",2018-06-19,"Very good product, excellent store."
62679caa7acb17b7bc3dd42c67652948,"O produto estava previsto para chegar em de de agosto e o recebi bem antes do prazo, na sexta feira dia 13.",2018-07-13,"The product was expected to arrive on the 1st of August and I received it well before the deadline, on Friday the 13th."
52ac0fbc063eebd97fa08bc7508de368,recomendo chego dentro do prazo e o cheio do produto é bom e suave.,2018-05-22,I recommend I arrive on time and the smell of the product is good and smooth.
801b85d8529718addf3352ea962e89f5,Meus pedidos não foram entregues.,2018-04-03,My orders have not been delivered.
27f32f6b0958748c101091e31dc3ce89,Não recebi o produto,2018-02-21,I didn't receive the product
0a5fbc025126a3882a245959a6247cb5,"Faltou ter os produtos q realmente queria, comprei por falta opção",2017-10-25,"Missed having the products I really wanted, buying for lack of options"
60d722b75799a5f731e210fc95ec3e5c,"Não recebi meu produto,e ja mandei mensagem pra loja mas ninguém me responde.",2017-12-21,"I did not receive my product, and I already sent a message to the store but no one responds to me."
5122369d525af3d4e148a9d30e97e948,"A cadeira é bem simples, é nova então não deu problema ainda, mas é bem barata e por essa faixa de preço não se poderia esperar nada melhor mesmo!",2018-03-22,"The chair is very simple, it's new so it hasn't been a problem yet, but it's very cheap and for this price range you couldn't expect anything better!"
e773ef1f56cb972f7ad399b168656a56,"O meu pedido foi entregue pela metade!!
Absurdo! Fora que já tive outro pedido de outra loja como entregue e até agora não recebi!!!
E não tenho posição nenhuma!! Alguém ficou com meu produto! ",2018-03-28,"My order was half delivered!!
Absurd! Other than that I already had another order from another store as delivered and so far I haven't received it!!!
And I have no position!! Someone has taken my product!"
93623428a858a3a0cf8679c420c4a8d3,não recebi a entrega ainda.,2018-05-19,I haven't received delivery yet.
d05a708e72ca34c1d5193965d740abed,"Produto entregue com sucesso, agora é utilizar para aferir a qualidade dentro do período de garantia.",2018-08-02,"Product delivered successfully, now it is used to assess the quality within the warranty period."
3eca921db1a63da2841dca0bc2e3e079,"Gostei muito do produto, porém deveria mudar a maneira de embalar. Veio bem protegido por plástico bolha, poderia ser em caixa. Assim mesmo super recomendo. 😉 ",2018-08-01,"I really liked the product, but it should change the way of packaging. Came well protected by bubble wrap, could be boxed. I still highly recommend it. 😉"
7f11d23618e7ced8aad37bc74d72bf82,Muito bom recomendo ,2018-01-16,"Very good, I recommend"
b6f83b648c4cc3b2d20c8665d006d6db,E nem a nota foi gerada ainda!!!,2017-12-10,And not even the note has been generated yet!!!
1d31a370d6a5a747a52c3f3f58adab85,"Eu fiz a compra de 2 cobertores a loja me manda só um , fiz uma reclamação é até agora não fui atendida se caso , não for atendida tomarei providências ",2018-04-21,"I made the purchase of 2 blankets the store sends me only one , I made a complaint and so far I have not been attended to , if not , I will take measures"
0e6f42e4256fc23e2dd9900653ad1a47,Recomendável e confiável sempre compro aí.. ...parabéns ,2017-06-29,Recommendable and reliable I always buy there ... congratulations
ac61ec548772f1d227d2fcd719c8ddea,"targaryen, esse parece ser seu único problema pois para mim causou um enorme, nunca mais vou recuperar meus arquivos como dados importantes em um aplicativo que apagou , musicas e principalmente fotos.",2018-06-06,"targaryen, this seems to be your only problem because for me it caused a huge one, I will never recover my files as important data in an application that deleted , music and mainly photos."
5467d200779dc6c7336aaf7f5f908f51,falta o segundo produto,2017-04-18,the second product is missing
41bfc7005111205f53fdb4a47193d638,dentro do prazo e em ótimo estado ,2018-01-07,on time and in great condition
adb7234718d7e463b3fca6aee66fd743,Só posso avaliar quando receber o produto. Ainda está no prazo de entrega informado. ,2017-05-03,I can only evaluate when I receive the product. It is still within the stated delivery time.
857a235f8f8b60449c55178ab1b0030f,Recebi de forma rápida e gostei do produto. Recomendo a loja. Obrigada!,2018-03-03,I received it quickly and I liked the product. I recommend the store. Thanks!
95e76340d2da41ad5d155c1f3a8a5e14,RECEBI MUITO ANTES DO PREVISTO. ,2018-06-03,I RECEIVED A LOT EARLIER THAN EXPECTED.
fe223e578862d6da150088b7578896b0,"Produto cfe. o combinado, entrega bem antes do prazo previsto.",2017-09-01,"Cfe product. agreed, delivery well before the expected time."
5867bd5c80b0bc208edaa4c74a7baff9,Produto maravilhoso. .chegou antes que imaginavá encomendo ,2017-04-07,Wonderful product. .arrived before I imagined ordering
8b4d67eac6b4391b26eb9f7d71383d9e,O produto e bom mas o acabamento nem tanto.,2018-05-10,The product is good but the finish not so much.
df5f522cb3764a0981cd290ed641751d,Produto chegou antes do prazo. Produto excelente. Loja muito boa.,2017-05-20,Product arrived ahead of schedule. Excellent product. Very good store.
b62d53307e6f0a545ce1db497fbed4b4,"Produto perfeito entregue antes do prazo,recomendo a loja.",2018-04-22,"Perfect product delivered before the deadline, I recommend the store."
fa6916e5925553927cd6bfd46d2e6550,Chegou tudo certinho. Amei.,2018-02-22,Everything arrived safely. I loved.
c8ffb2107c778409a1c37c73d5920eb3,"O PRODUTO QUE ME FOI ENVIADO, NAO CONFERE COM O QUE EU PEDI.",2017-07-21,"THE PRODUCT THAT WAS SENT TO ME, DOES NOT CONFER WITH WHAT I ORDERED."
fa7346ac12dcac584ad1ce69df3a9718,"Entrega dentro do prazo, até antes. Preços bons, e loja confiável! Além do produto ser real ao da foto da venda.",2018-03-17,"Delivery on time, even earlier. Good prices, and reliable store! In addition to the product being real to the photo of the sale."
cdbbb64de9651b06bb40ea773478b3b9,Continuem assim bom que é bem bom,2017-12-14,"Keep it up, it's really good"
fa48d7b084c870451ee4e5e3676bd8db,"Produto correto,porém com Avarias na parte interna e nos pés. ",2017-05-13,"Correct product, but with malfunctions on the inside and on the feet."
ce688d9f954752d0b1ed4ceee57aed3c,Chegou antes do previsto ....ótimo produto.,2018-07-31,Arrived earlier than expected ....great product.
bde49b90bd1f490e9d74aa1081ab697c,estou aguardando minha encomenda.,2017-03-26,I'm waiting for my order.
37dbfb5b353af23a1d4ad8f43593a55a,"BOM ACOMPANHAMENTO DO PEDIDO.
TIVE DIFICULDADE EM RECEBER O PRODUTO",2017-12-02,"GOOD FOLLOW-UP OF THE ORDER.
HAD DIFFICULTY IN RECEIVING THE PRODUCT"
47474f33a1ec94412420ce64fb78c480,"FIZ DUAS COMPRAS E APENAS UMA DELAS ME FOI ENTREGUE, RECEBI A BASE DERMACOL PORÉM O KIT SECA BARRIGA 3 MESES NÃO ME FOI ENTREGUE , AGUARDO RETORNO",2018-01-25,"I MADE TWO PURCHASES AND ONLY ONE OF THEM WAS DELIVERED TO ME, I RECEIVED THE DERMACOL BASE BUT THE KIT DRY BELLY 3 MONTHS WAS NOT DELIVERED TO ME, I AM WAITING FOR A RETURN"
ef45857b2a4924df76832d06cca3231d,Chegou antes do prazo e o produto é exatamente pedido o que eu queria,2018-08-04,Arrived ahead of schedule and the product is exactly what I wanted
efb0886cab0e624dbafaebbdc9b58a65,Produto pago a vista e não foi entregue,2018-07-25,Product paid for and not delivered
2161ca43121ef210eed8e664a8722965,"Ótimos produtos excelente qualidade, recomendo. ",2017-12-27,"Great products excellent quality, I recommend."
964a8e9cbec55cd520b489915fad9661,Comprei o produto há mais de 20 dias úteis e ainda não foi entregue.,2017-12-24,I bought the product more than 20 business days ago and it still hasn't been delivered.
24ad2fc85ec000ba4fbfd9841d9a1972,"Tem que retirar nos correios, muito incômodo",2017-10-14,"You have to pick it up at the post office, very uncomfortable"
eade75ab00a9ea12148ec362ff94a899,"Recebei bem antes do prazo, produto maravilhoso, super recomendo.",2018-05-06,"Received well before the deadline, wonderful product, super recommend."
d40dc26620179547b689ff7c5bce84e9,"Foi entregue apenas a película, mas o vendedor mandou uma carta junto explicando motivo. Porem, a película nao serviu, e to tentando contato com o vendedor.",2017-11-04,"Only the film was delivered, but the seller sent a letter with it explaining the reason. However, the film did not fit, and I'm trying to contact the seller."
18a3328f0b1345263abbe00868a5ff8e," recebi os produtos dentro do prazo. o jogo de copo foi igual ,mas comprei 2 conjuntos de taças com uma estampa específica e veio outra completamente diferente. Me sinto insatisfeita e frustada.",2017-12-12,"I received the products on time. the cup game was the same, but I bought 2 sets of cups with a specific print and another completely different one came. I feel dissatisfied and frustrated."
574578f8fd0d240b84b8965a5f425edb,"Qualidade do produto deixa muuuuito a desejar. O baratheon foi perfeito, mas o produto é muito ruim, não recomendo sua compra a ninguém.",2017-10-07,"Product quality leaves much to be desired. The baratheon was perfect, but the product is very bad, I do not recommend its purchase to anyone."
59a1357a4105a1f2975192c4bda4f02e,a loja cancelou a compra por motivo de não ter o produto no estoque,2017-11-11,the store canceled the purchase because the product was out of stock
147b44e1cc71565624b4439832f41b21,"Entregue bem antes do prazo, produto otimo, recomendo como sempre pois sou cliente a muito tempo!",2017-05-06,"Delivered well before the deadline, great product, I recommend it as always because I am a long time customer!"
017c2b5a9152db1baac14d2c33b934e8,"A entrega não foi feita no prazo, não deram nenhuma satisfação.",2017-12-21,"Delivery was not made on time, they did not give any satisfaction."
09405b70c02b15c1260a000fe1df5fe9,Ainda não recebi o produto.,2017-11-11,I have not received the product.
cf6f18c9b34255166201d803704d91ad,"Como sempre,aloja foi pontual.",2017-11-09,"As always, the lodge was punctual."
e1adf2f808c1e7bd63947bdce7e97293,"fiz o pedido de um kit de utensílios de cozinha com 6 pecas,e recebi um prato prato para bebê de silicone.quero o meu produto que foi pedido,quero saber como podemos fazer essa troca. ",2017-12-16,"I ordered a kitchenware kit with 6 pieces, and I received a silicone baby plate. I want my product that was ordered, I want to know how we can make this exchange."
a645f8b6765db92ae8569de49e04c11b,Vale a pena comprar pelo site das lannister,2018-07-05,Is it worth buying through the Lannister website
25090d7becb049843e61572a74acce97,"gostei do produto e recomendo de ótima qualidade, muito bom mesmo, obrigado pela atenção.",2017-08-31,"I liked the product and I recommend it of great quality, very good indeed, thank you for your attention."
a16c9919704ea98d84978508f876bee2,"A nota veio com o nome de outra empresa ?gaste pouco? a qual já havia cancelado um pedido por não terem o produto que anunciaram, a targaryen mandou outro produto sem nem consultar minha opinião ",2018-07-31,"The note came with the name of another company ?spend little? which had already canceled an order because they did not have the product they announced, targaryen sent another product without even consulting my opinion"
d11ce5a11dc2ecd3d8d7bd0c0379f05f,Americas.com sempre empeçável ,2017-09-22,Americas.com always spotable
38ee7d72f90d33ae0ea6a3b365297578,Chegou e fiquei muito feliz com o produto.,2017-12-07,It arrived and I was very happy with the product.
48c56a379fc14438fa75ed2769b94ed5,O produto foi entregue dentro do prazo e chegou em perfeito estado.Estou satisfeita.,2017-10-18,The product was delivered on time and arrived in perfect condition. I am satisfied.
82d4bc7c836b9941255450a85b6356f6,Um pézinho maior que o outros ,2018-04-09,One foot bigger than the other
9157cc9a91c5d24bcc30ec1b3ffd0bc1,"Produto um tanto pequeno,potes sem boa vedação na tampa.",2018-03-25,"Product somewhat small, pots without good sealing on the lid."
b9e9142ded6c8cf6f518d637333a7910,Chegou certo.,2018-08-28,It arrived right.
154511baf6f24a04b1083646f0953bac,comprei dois produtos so me entregaram um,2018-03-03,I bought two products I was only given one
003da935bbc8bc0808b8d980579d7f7e,Evitem mandar coisas pelos Correios. Tem muitas transportadoras por aí que oferecem o mesmo serviço. Os Correios é a pior instituição de transportes de encomendas do Brasil. Não encontram casa alguma,2018-02-10,Avoid sending things through the Post Office. There are many carriers out there that offer the same service. Correios is the worst parcel transport institution in Brazil. Can't find any house
5d687158cc6e1572ac6626bc7debb421,Fui enganado por essa loja pois so me enviaram metade do kit que eu comprei São golpistas!!!,2018-02-06,I was deceived by this store because they only sent me half of the kit I bought They are scammers!!!
fcf99806bd10e616953ab578b1c5ade5,Gostei muito do cordão,2018-03-27,I really liked the cord
736270382ae8498f9230f893d0e8f4fc,Produto comprado e pago dia 17/11/2017 com previsão de entrega até 15/12. Mas nada! ,2017-12-17,Product purchased and paid for on 11/17/2017 with expected delivery by 12/15. But nothing!
c6170e79b2959d8f0841543244bcfa15,produto entregue antes do prazo e em perfeitas condições!!!,2018-05-15,Product delivered ahead of schedule and in perfect condition!!!
a66f92eb10c1e19b448c55e03a2249d5,"trocaram o produto sem me avisar.
veio um bilhete junto com o produto entregue, avisando da troca e se disponibilizando a enviar o correto quando voltasse ao estoque. Imagina o trabalho que eu teria.",2018-05-24,"They exchanged the product without notifying me.
A note came along with the delivered product, advising of the exchange and offering to send the correct one when it was back in stock. Imagine the work I would have."
a94b8285f6f08f365386ee6b19169731,Não recebi meu produto,2017-12-29,I did not receive my product
ca8957fcd51b919e7ee32c65169b0c23,Chegou antes do prazo super recomendo ,2018-02-20,Arrived before the deadline super recommend
c7891d3f9c40a1aa3a6105c1486ca67a,excelente chegou antes do prazos,2018-06-22,excellent arrived before the deadlines
d893bc3baced8e10d104547e3c3e515e,"O produto que comprei não foi o mesmo que entregaram, comprei uma pomada de assaduras pra Bebê e me entregaram pomada de adulto. Já enviei o email comentando sobre o fato e aguardo uma posição .",2018-04-24,"The product I bought was not the same as the one they delivered, I bought a baby diaper rash ointment and they gave me an adult ointment. I have already sent an email commenting on the fact and I am waiting for a positio"
0802f0705cb37ecdade0747dcd2c1176,"só a estampa que não é tao viva as cores como a da imagem , mas o produto é bom ",2017-03-08,"only the print is not as vivid the colors as the image, but the product is good"
c29e4a84b3b36860501927116022380d,"O único problema foi que não entregaram em casa, tive que ir retirar no correio",2018-05-08,"The only problem was that they didn't deliver at home, I had to pick it up at the post office"
b6d66e006fa645b9c8c20932f1aac5e8,"Falta de atenção descreve o vendedor.
Os itens não estavam de acordo com o anúncio.
Quero o dinheiro de volta acrescido de R$20,20 da postagem que tive que pagar.",2018-02-15,"Lack of attention describes the seller.
Items were not as advertised.
I want the money back plus the R$20.20 postage I had to pay."
68a5ed22207d6916746be69ec96c9f9e,recebemos somente 02 cadeiras,2018-04-25,We only received 2 chairs
1219254b06710d87180a40afcb37da20,recomendo demais,2017-04-20,highly recommend
ca9f56b7298eb6b17e4ba2150a88df4d,"PRODUTO NAO ENTREGUE, COMPREI DOIS E VEIO SOMENTE UM. ",2017-01-26,"PRODUCT NOT DELIVERED, I BOUGHT TWO AND ONLY ONE CAME."
75e77382364f4cf460582cd636c2a463,Gostei da facilidade!,2018-08-07,I liked the ease!
fd6a7fcd3fb862a384c472e2470a46a3,"excelente vendedor , recomendo ",2016-11-01,"excellent seller, I recommend"
890a2e88d0bdfd6323f8654da30e2d9b,Recebi e recomendo o produto.,2017-10-10,I received and recommend the product.
402dd81c9c7d5c5913e84daa2599a20c,"Bonita, pratica, porém a tampa da churrasqueira é mais pesada que o corpo e como a trava que para a tampa não funciona com o peso ela tompa, as alças da grelha vieram amassadas e tambem são fracas",2018-04-21,"Beautiful, practical, but the barbecue lid is heavier than the body and as the latch that stops the lid does not work with the weight it topples, the grill handles came crumpled and are also weak"
bccfe9822ce399b45172ffb05a993dae,Produto não foi entreguem está em atraso e nenhuma satisfação quanto ao ocorrido.,2018-04-12,Product was not delivered is late and no satisfaction as to what happened.
27f1d9ab7bbc8278d1996a291de0d1c8,"Mercadoria foi entregue no prazo, veio a capinha e a película, porém, a película veio totalmente quebrada.",2018-01-05,"Merchandise was delivered on time, the cover and the film came, however, the film came completely broken."
78e33ed8ab38a255dd0c980f6f00f703,Eu recomendo cor é linda gostei muito Chegou antes do prazo,2017-06-21,I recommend the color is beautiful I liked it a lot It arrived before the deadline
85abb793414a8bb0aa14d81eea882357,"Já recebi tudo que tinha que receber, agora eu gostaria de parar de receber Spawn da loja lannister já ficou chato todos os dias aparecer coisa que eu não me interesso na minha caixa de mensagem",2017-10-14,"I already received everything I was supposed to receive, now I would like to stop receiving Spawn from the Lannister store."
a36e3df6225b4cb8f86b7bd7f1a68df6,Excelente mercadoria. MT bem embalado.,2018-04-12,Excellent merchandise. MT well packaged.
8ee74292f91d4b75e666656da3cc112f,Produto de qualidade.,2018-01-10,Quality product.
a959ae2b148b730cb1861bd04a6253f9,"O produto chegou bem antes do prazo, eu adorei o aparelho, da um trabalhinho mas ele deixa o pelo tão pequeno que fica invisível, parecendo que foi depilação com cera.",2018-01-18,"The product arrived well before the deadline, I loved the device, it takes a little work but it leaves the hair so small that it is invisible, looking like it was waxing."
3bdc385b4e1c1baf5b556f996f04e988,"Estou aguardando o pino de rotação há 1 mes. Enviei a vcs e parceiro .. e nada 
Logo será Procon",2018-02-06,"I've been waiting for the rotation pin for 1 month. I sent you and partner .. and nothing
Soon it will be Procon"
f2381710774b1b64dd8e6aae23fab4d4,"Produto de qualidade 
",2017-08-30,Quality product
1f43afe97f0350153c5eb8365b3f9ff0,"Muito bom o produto,e a entrega foi realizada antes do prazo. Excelente ",2018-02-27,"The product is very good, and the delivery was carried out before the deadline. Great"
63c0662b2f6c78314549f6f2e0a76e75,Ótima loja o produto chegou antes do combinado,2017-08-03,Great store the product arrived before agreed
72be5afa7b79a769ce08e66a8bbdebea,Minha compra chegou superrrr rápido!! É muito bom quando isso acontece!! :) e o produto é top,2018-07-04,My purchase arrived superrrr fast!! It's really nice when that happens!! :) and the product is top
31fb695417e7bc1f39a93e9a529bddcf,recebi antes do prazo,2018-05-12,I received before the deadline
32691b57a6e49463bc74aa4727c647a8,"Produto Demorou um pouco para ser postado, mas, é de salientar que o produto foi entregue dentro do prazo estipulado pela loja.",2017-10-31,"Product took a while to be posted, but it should be noted that the product was delivered within the period stipulated by the store."
e60ec3142c2333a73f1c8f0da8045f4b,"Realizei a compra de três cabos e recebi somente um. Porém, paguei o preço dos três. Quero devolver o produto e receber meu dinheiro de volta.",2017-03-30,"I purchased three cables and received only one. However, I paid the price for all three. I want to return the product and get my money back."
2cfb8c0134e600d2012743f7ba2da959,Produto ótimo ,2018-04-05,great product
e3612b7b9f5872e01bbddd0ff19f184c,comprei kit de berco a mais de um mes e ainda nao foi entregue,2018-06-08,I bought the crib kit more than a month ago and it still hasn't been delivered
6450fd89923a272e75807d3ab303f63b,"Comprei este perfume pela primeira vez, então não sei dizer se é original, mais estou sastifeito com o que recebi.",2018-06-15,"I bought this perfume for the first time, so I can't say if it's original, but I'm satisfied with what I received."
fddef16292d80be8cefaa10341b4589f,Achei apenas que a entrega foi bastante demorada,2018-03-27,I just thought the delivery took a long time.
9999e8dc634eb542f56d15f86bbd7a11,"Fiquei muito satisfeita.
",2018-08-22,I was very satisfied.
bad200bb83db2645966c6cfa6e15323d,Muito bom foi entregue bem antes do prazo,2017-07-11,Very good it was delivered well before the deadline
264d25d4ae03eecd10955fe8abed3584,empresa super competente entregou bem antes do prazo todos os produtos em ótimo estado,2018-02-02,super competent company delivered well ahead of schedule all products in great condition
07035c0e75cfbcce30fa24b7ea75eb7d,maravilhoso....satisfeitos...entrega rápida,2018-05-19,wonderful....satisfied...fast delivery
