x,y,cluster,sentiment,topic_proxy,review_id,review_text
0.08363491,0.06033834,0,Positive,delivery,4a225c31abbd6a1d9ea3ea2c132257b5,entrega rápida antes da data prevista
0.2754928,0.35371366,6,Positive,product,d81b61df8236876db86a271fb8f6a24f,bom produto atende as expectativas igual ao anunciado
0.3370092,-0.33003223,5,Positive,delivery,3cb4a3b03d270fe3b412cab6313552cb,tudo ok super dentro do prazo em perfeito estado
-0.38214338,0.19588909,2,Negative,product,9c2a621242dbcd5ff870059aad326a43,entregou o produto que está em desacordo com o anúncio comprei um produto e entregou outro já reclamei nem a lannister e nem o vendedor se manifestaram
0.1463749,0.0061574504,6,Positive,product,398854045c53cbf724de89ce743a2700,o produto chegou bem antes gostei bastante
0.111361414,-0.1266971,5,Positive,product,043f535cf817cb6248ec3edac454e20e,adorei a rapidez com que chegou o produto só não dou as estrelas por quê ainda não usei mas tudo foi ótimo chegou em perfeito estado nem lacrado e obrigado pelo brinde muito cheiroso o óleo amei
-0.48453975,-0.0071901903,2,Negative,product,ac313070ee4ecde0406fec694d8bc9cb,recebi o produto errado e a central de atendimento é muito ruim não consigo entrar em contato respondem email quando querem e não resolvem meu problema
0.24905364,-0.11312151,5,Positive,other,b7344fe6164320fbe2344e8a98a182c2,recomendo o cendexor nota máxima
0.1840315,-0.42171916,5,Positive,other,af6be7e4f650acb902e04ccbd35f220f,ok veio tudo em ordem
0.4644124,-0.067573495,1,Positive,product,5ed2e4df2fbaa29c5d728b2ddf647cf7,produto e ótimo amei
-0.2621206,-0.22220966,3,Negative,refund,3f01296d02cc38c5e1c700eb160e2228,eu escolhi o conjunto safari dourado e veio branco não gostei é quero trocar
0.3684945,0.41400024,1,Positive,product,4f42921c05e9df2722d89f4dc312e4a1,produto de boa qualidade
0.025189698,0.42493078,6,Positive,delivery,7945f15472ee20ac41ca16cd6aa922fa,produto conforme anunciado e entregue dentro do prazo
-0.29430205,0.26923457,2,Negative,price,3078189c4859c91413f9ac90deae7d2a,como uma empresa que se preste a fornecer uma mercadoria de marca internacional de alto valor agregado e não se dão ao mínimo do trabalho de verificar se o mesmo esta funcionando respondam a pergunt
-0.026435338,0.4729403,6,Positive,delivery,d31cd3112e1e97366395596ade32cc70,produto entregue antes do prazo e dentro das especificações indicadas
0.25191963,0.18262476,6,Positive,delivery,bd9223b891c8e10fa5f50ea20f2720f3,chegou antes do prazo em boa qualidade e bem embalado
0.005866714,-0.010787971,6,Positive,product,54e63e7b7fc3785d9533f2e63256ccc0,recebido no tempo ainda não deu tempo de usar o produto mas acredito que esteja tudo certo
-0.34644002,-0.17502052,2,Positive,delivery,09e939bc63f5878b851f25defc466740,ainda nao deu tempo de avaliar o cha em si mas com relacao a compra e a entrega tudo tranquilo
-0.04556085,0.37022206,6,Negative,product,78646aeb7460fb178278b8543218fcff,produto diferente do esperado
-0.023747563,0.15829691,6,Positive,product,f852af75257e76a398630e896c3a1d56,produto chegou antes do prometido
0.3391832,0.4164329,6,Positive,delivery,cf94ddc7f9b983291bb12c533303507f,produto excelente entregue dentro do prazo
0.3151042,0.069614254,1,Positive,delivery,4bbce28aa772ff672318d6a09aae2c80,gostei da parceria foi entregue antes do prazo assim assistido o produto foi entregue em perfeito estado o produto é muito bom supera as estatística gostei um abraço
0.10700469,-0.100538015,4,Positive,other,0bbc371cd28fa66601df7c41516a4710,até hoje tudo que encomendo das lojas lannister vem muito certo gosto de voces
0.38088888,-0.13027647,4,Positive,other,03ca95cc4688aee454124f8c44d15a8a,gostei muito está de parabéns recomendo a loja top
0.35064137,-0.3584645,5,Positive,other,b1db4643980cbfff501592bbac2c71f2,boa esperiencia
-0.3742451,-0.05766789,2,Negative,support,ed4ee845cfd1f93906fd4ae0bfef9a30,só chegou metade do que comprei fiquei tentando entrar em contato com a loja ou com quem quer qui seja e não obtive resposta
0.28636855,0.20347029,4,Positive,product,af165628ca193c719ed33f14ec06fce7,gosto muito de comprar no baratheon otimo preço exelente produtos
0.26519722,0.39307997,6,Positive,product,5cab91efd5e53aa7c2614bf6aee4211b,o produto chegou antecipado ao programado em excelente condições
0.08879875,-0.28475052,0,Negative,delivery,2c19fc6e108bd6710e42389a58f4f0ea,entrega muitooooo demoradaa não recomendo
0.05991067,0.27519315,6,Positive,delivery,94f665f42f537831d8983b2a608e21e8,produto de acordo conforme combinado produto entregue no prazo e atendeu a minha necessidade
-0.37899905,0.24145493,3,Negative,product,50417ae8c494d4510a2454dc1d8f35c5,o produto não veio com o m nual de montagem
0.28764373,-0.03049878,0,Positive,delivery,86e01f8f13afaaf180692b8915b2ba5c,parabéns pela eficiência chegou antes do prazo
-0.3908221,0.23003224,3,Neutral,product,6107499d86f0c429f5010602659bc475,os frascos do produto vieram com manchas escuras com uma apresentação de falta de cuidado no armazenamento
0.24495159,0.42679295,4,Positive,delivery,59575c61a61f7151acebad0ab4e651e4,produto original preço justo entrega rápida cliente satisfeito
-0.22017294,0.14868173,3,Positive,product,9fafa4e2338ca9a0c6f6af53a38d66c2,veio com defeito de fabricação mas já resolvi com a americana vai mandar para troca com o fabricante
-0.46677804,-0.07971234,3,Negative,product,ac38fd649a97fc21dca05c96aca79bae,não gostei por q o produto veio sem o veu da frente
-0.30606174,0.18885872,3,Neutral,product,9b51c31ff305d406663f9cf7a866b986,recebi porém não veio o produto correto no site está a foto de um mas com a especificação de outro fui pela especificação e código me dei mal mandaram o produto da foto mas está resolvendo
0.10348867,-0.22277595,0,Positive,other,11661ed0becd8fefb7e9c369a2bf3df2,dentro da expectativa
-0.49714613,0.35305113,3,Neutral,product,7a7edb4d464f61401138e6b955b2e72e,produto nao foi entregue ainda por isso nao é possivel fazer uma avaliaçao adequada
-0.20070809,-0.19957869,3,Negative,other,006c4a3214f327318cf1553162ae0820,se eu não fosse tão fanático pediria meu dinheiro de volta cores fracas e apagadas a imagem ficou boa mas as cores são fracas e apagadas
-0.0014972761,0.16151178,6,Positive,delivery,1d030237046750bd23006810b920e1fe,recebi o produto que comprei muito antes do prazo estabelecido pela empresa gostei muito e já esta fixado na parede
-0.03217919,-0.37971535,5,Positive,delivery,f3090e4b6562c5a315ff8c121a2947ee,ainda coloquei no lugar porque é para minha futura casa mas é muito bonita só achei um pouco rasa mas gostei muito chegou super no prazo como tudo do stark né
0.040248886,-0.5122985,0,Negative,delivery,0519361965d496ef8e129e977b31170a,quando vou receber o prazo acho que e ate dia
-0.45888996,0.09528463,2,Negative,delivery,f244fdf14b3439052908b1ac02d2aaf2,comprei o produto e até agora não me entregaram nem me deram qualquer tipo de satisfação
-0.3351967,0.27208877,2,Negative,product,42640ef0057b47f4bafd780b8be55f83,produto ainda não foi entregue
0.07608478,0.18258047,6,Positive,delivery,fdc5dc724a680827baa4b1a168935a4a,produto entregue antes do prazo tudo funcionando certinho gostei bastante do brinquedo voa bem dentro das suas limitações recomendo
-0.4815293,-0.0967049,2,Negative,delivery,f2d5d65d51b46f123bd3b21c183e690c,cancelei o pedido no site sem sucesso pois o site alegava estar fora do ar depois tentei recusar a entrega do correio e o entregador também não aceitou agora sem retorno a respeito da devolução
0.43982685,-0.17542091,5,Positive,other,6c63d280dace7bf172cab443ce88cf06,foi uma ótima compra estou muito satisfeito
0.2317427,-0.24315837,0,Positive,other,bbd194462130ce3a6e6dad1423b43ba2,relógio é lindo
0.27841425,-0.56843597,5,Positive,delivery,a1bc7091ef707a44cbcc6b25e174f663,chegou antes do prazo e é muito bonito adorei
0.042720586,0.036857344,3,Positive,other,91311d2e8323155b523138127d87ebf4,relógios casio são os melhores principalmente com bateria que duram até anos
-0.14875932,0.07556725,3,Negative,product,81d4baca56f85bc4312f0a9767c8df26,comprei uma capa para um note de e recebi uma capa de um notebook maior como faço para receber o produto que comprei
0.12837465,-0.06825638,5,Positive,other,bf13fc07c4f287559dfada4c8d91a438,amei a mochila reforçada material ótimo e entregue antes da data prevista
-0.12070269,-0.11153476,3,Neutral,delivery,856234b42fe2c8652102dc209cbf77e9,faltou o killer do combo recebi o mr skull e a coqueteleira vieram bem acondicionados e no prazo informado
0.23917864,0.16124174,6,Positive,product,acec50ce3400a2e32588f249c7c4e8ab,adorei chegou antes da data prevista e o produto estava em ótima condição muito bem embalado
-0.44515175,0.051294945,2,Negative,product,4cd37dd1963598c3fe478f658cf11b85,ja tive problemas com a lannister vez o meu produto nao foi entregue e nem estornaram meu cartao quero saber como vai ficar
0.16762789,-0.31650624,5,Positive,other,2de170b9072f23b8351595b6acc09da0,demos o relógio de presente para a nossa neta ela gostou muito
-0.20655988,0.1453996,6,Negative,delivery,1c27c94595313bf058da66051775137d,embora o prazo seja de dias úteis o produto comprado no dia só veio chegar no dia e alem de chegar super atrasado ainda veio o produto errado
-0.49144763,0.16375223,3,Negative,product,1792487140e8675d2032c3dac5010ffb,produto frágil veio lascado e acabou de quebrar na primeira tentativa de uso
-0.40128756,0.16083726,3,Neutral,price,f49bc0cac69634c1b6357e095c4bc3c9,tudo funcionando mas percebi alguns arranhões no corpo da máquina nada que influencie o uso mas pelo valor fiquei frustrado com a loja
-0.31431925,0.25889814,6,Positive,delivery,449d97baf7a3c839fe26ca92b224c3f0,produto chegou bem antes do prazo previsto ainda não instalei é exatamente como descrito
-0.38782346,0.23032898,2,Negative,product,ffcfc4881c069e8a17e2cbca3190c814,não tem como avaliar e nem recomendar a loja sendo que eu ainda não recebi meu produto
0.046668246,-0.008988664,4,Neutral,delivery,c0f898ccb4f47ea8cf4e9490c7c2da3b,ótima compra chegou bem antes do prazo ainda não usei mas fiquei hiper feliz recomendo
-0.37099987,0.029021688,3,Negative,product,cd6c38ad04cd93071e1ffee3ebe9cd23,o produto foi entregue somente a metade comprei dois rolos de papel de parede e foi entregue somente um rolo
0.3378849,-0.28184256,5,Positive,other,230c14979ed14053835e5001fb8e021c,luminária linda
0.1342447,0.46245447,6,Neutral,delivery,fa3b5f049af7e677fe8e3b4ed431e248,empresa cumpriu com o prazo de entrega e produto bem embalado
-0.4546575,-0.0608007,2,Negative,other,5cff2df468494d6247bfaaf5c808032f,efetuei a compra de pendentes ocorre que recebi o pedido incompleto dos pendentes recebi apenas já enviei e mails para lannister e até agora não obtive nenhum retorno
0.32689166,0.28431565,1,Positive,product,877c0eba843b53a832a41d7563479a48,o produto é bom e age rápido
0.22717656,0.3981355,6,Positive,delivery,df8f028f952fe8593a154d5cf5cdb9c0,produtos de qualidade ótimos prazos de entrega
-0.20783755,0.32104972,3,Negative,delivery,949eca021ed60d00a2d2bda3cc686d4d,muitos desencontros nas entregas de produtos
-0.512377,-0.03159374,2,Negative,product,6bc3f84e1a1045f7c2e594bae02694f8,o produto não funciona já solicitei a devolução do dinheiro com vocês e ainda não tive retorno
-0.56558716,-0.06772755,2,Neutral,product,b6de5104bb310c8150064b65829fd16d,olá o pedido não veio inteiro recebi um produto num dia liguei abri reclamação fiquei com medo de não receber porém no dia seguinte recebi
0.37621975,-0.12177895,5,Positive,product,00e04841cf3842df4d4a090e56672f06,adorei o produto
0.26403964,0.13734186,6,Positive,delivery,8320e19d63d5361046e3e962a3239535,foram rápidos e entregaram o produto corretamente
-0.079799384,0.15403157,4,Positive,product,0f67b5f32b188ae79e76ea3722e1b74c,eu recomendo no começo fiquei um pouco insegura na minha primeira compras mas aí foi entregue direitinho já comprei novamente e estou satisfeita com o site é o produto escolhido valeu lannister
-0.19537455,0.094395004,2,Positive,delivery,e5aa59edd4a3354155c81d971cd82182,recebi o produto sem nenhum problema é dentro do prazo previsto
-0.4885013,0.114251815,2,Negative,product,95d48cad4c8f2d392190c63c8a4ee62a,não recebi o produto corretamente
-0.25375423,-0.47815958,3,Negative,other,f9e24b292db472d101af0508ac4c019d,veio faltando uma cadeira
-0.41658467,-0.367687,2,Positive,support,62c54167821efde99341ce271eb4c2a3,só um contato da empresa que eu solicitei e não me retornou nas horas
0.21486498,0.3271807,6,Positive,delivery,efddaf72163f33fe707740d4faca960b,muito bom entrega antes do prazo tudo certo com os produtos eu indico a lannister com
0.015512839,-0.24039087,0,Negative,delivery,6a787a7014cec6f9fa6ea420b686849a,consta que está em transporte desde o dia londrina pr para rio de janeiro rj espero recebe uma resposta ao meu pedido
-0.45025414,0.21281338,3,Neutral,product,021b1f221ff0f058c99448f8de890d47,não veio o mesmo produto referente à foto no momento compra
-0.26101166,0.05910615,3,Negative,other,5dbcac7e25e538545a3d4a154afdf764,comprei lustres que estão ilustrados na foto preto e dourado não foi o que recebi recebi preto e bege lamentável isso e enganar o consumidor
0.07217127,0.1700598,4,Positive,delivery,2645e9f990babcb9177a51349317b929,compro na americana porque é correta nas entregas e confiável em suas merecadorias
-0.328223,-0.26054174,3,Neutral,product,483681f6667d97add3bcd3235480de48,aparelho está com defeito vou precisar trocar
-0.40561736,-0.3641868,3,Positive,other,2d254d575ab7f65bf7bcb02f747f2587,só não consegui se tem infra vermelho
-0.077008635,0.18988347,4,Neutral,delivery,3ee2ef301845e87fb4c6572eaa993336,gosto muito de comprar nas lojas lannister sempre fiel no prazo de entrega vou continuar comprando sempre que precisar o problema foi só esse controle paralelo não funcionou mesmo
0.13527294,0.15055037,1,Positive,product,4fb12d0567d9a671fb351a52ed69a73d,otimo produto
-0.012940854,0.20338032,6,Positive,product,4c6b9aa4da8a8efa3b3629cf2b116d0f,produto chegou antes do previsto
0.3507433,0.02107174,1,Positive,delivery,8f7fe35b105ef77c05a9b09f122c4631,foi ótimo e entregaram certo o produto
-0.10701174,-0.045610152,2,Positive,delivery,81f8dc52a686b8410b6d031a5545ad70,o pedido foi entregue até antes do prazo determinado chegou bem embalado sem nenhuma avaria vendedor correto e de palavra parabéns a equipe
0.124529794,0.18201777,6,Positive,delivery,dffdf4e32e3ca3ecfd501f7d3da68b17,super recomendo o produto chegou bem antes do prazo sem nenhuma avaria
0.26904094,0.116091885,4,Positive,other,e291699a676d2ea5ca5482a074eeeb41,muito bom a loja e geral sempre fazendo um bom e o melhor para os cliente obg
-0.12337315,0.20123139,3,Negative,product,4f49e2653b0ec714c8d6c7baf008dad8,o stark precisa ver melhor a loja que indica porque recebi o produto um termostato em dia no entanto sem funcionar foi frustrante espero que o stark faça a reposição do objeto que comp
0.32634288,0.23435143,1,Positive,product,573ac8bcbe68c01df39f44f3d86ab625,o produto chegou do jeito anunciado recomendo a todos
0.24792372,0.1890141,4,Neutral,product,46c1bb2c786574dbb1e9707209627746,fiquei satisfeito com a logística e o produto conforme o valor o valor do anúncio
0.20248817,-0.4137386,0,Positive,other,17b8e5ef74feac26de18441769da3504,chegou rápido e é como eu esperava
0.25328374,0.14232966,4,Positive,delivery,a63ffb394876e91950d7654679f75016,boa loja entregou ate antes do prazo super recomendo
0.40535015,0.024033375,1,Positive,other,e9298111d6617109f67c41e78587cffb,perfeito igual a foto material muito bom
0.13527294,0.15055037,1,Positive,product,04cc5b9b6d7e19b28d5a55b0c141b157,otimo produto
0.40592724,-0.28109252,5,Positive,delivery,34c7b21d7bf4959322d73ae5115825c3,tudo em perfeito estado e bem antes do prazo ótimo atendimento
-0.2840771,0.14069334,3,Negative,other,61fcfc9aad23649e8a5b653d539a2d19,deveria informar o tamanho e também apaga quando coloca ela no bafo portanto não recomendo o vendedor
0.14207582,-0.054079562,1,Neutral,product,0c8842d2a6ebb8e412fb653e4ae0026e,boa noite na descrição está como cm achei que seria de largura e não de altura quero trocar o produto como faço gabriela
0.24504133,-0.10271502,4,Positive,other,8eeadd5118d2e1b6e073230029e604b2,foi a primeira compra com certeza farei outras fiquei satisfeita
0.2899835,-0.1599119,5,Positive,other,3420f22ce34f55e8d84f8a61490c4ec7,pantufa linda confortável e quentinha
0.1707883,0.28491095,6,Positive,delivery,c1706ea3cdd4d759ea949318e523b5fa,foi entregue o produto em bom estado e no prazo
-0.053742066,0.40665963,3,Positive,product,f19ba35c74f688047cd5011fc8558273,produto entregue certinho e a embalagem caprichada bem protegida
0.36297053,-0.24128705,5,Positive,other,552935871da84b855feb9a120b89a3a9,gostei muito podem comprar
0.4686039,-0.10757053,5,Positive,delivery,752a63deab243fd182b0e0ae75568b5d,entrega rápida amei super recomendo
0.35179698,-0.36577538,5,Positive,other,62789457f25d697af97b0f0016d53dc9,lindo mas é para pessoa super bem feito e delicadi
0.16058205,-0.02014967,0,Positive,delivery,15b385bf09349b53659ac597769a56c3,muito bom o prazo de entrega chegou antes do combinado
-0.08335568,-0.32609245,5,Negative,other,2ab74a55eab761584d514e578e146755,inclusive quero o dinheiro de volta
-0.56366473,-0.33854902,2,Negative,delivery,aa19cb8c6d939e65f119bbbed38d94ec,não entraram em contato comigo até o momento só foi emitida a nota fiscal e mais nada o prazo já passou e até agora nada
-0.33842343,0.29018363,2,Negative,product,cde0d354842170ddfe413b2d6de3f45a,o produto não foi entregue
0.25716364,0.25532824,1,Positive,delivery,dff9ce1ef7a0cce2995414b925513fdd,ok tudo certinho entrega produto confere pode comprar
-0.18624732,-0.045678094,0,Negative,delivery,b2a69a2c41f523a6cc494b91281aa793,demorou muito o prazo de entrega foi a primeira vez que ocorreu isso espero que das próximas vezes seja corrigido esse problema
0.2995544,0.21364373,6,Positive,delivery,07362c4122ba406937921a1b1756df56,recebi o produto em perfeitas condições e dentro do prazo estipulado grata
-0.23958337,0.19139674,3,Negative,product,2f4a084ac391126463473af6d7065bb1,sempre tive bom relacionamento com a loja stark sem queixas porém ao adquirir este toner hp e instalá lo além da impressão sair muito fraca recebi a mensagem de se tratar de produto falso
0.21360438,0.02074068,4,Positive,other,7194ad4f21caca8987c704f0afd914bc,além de pontuais o cheiro é maravilhoso comprarei outros
-0.1823963,-0.09809156,0,Positive,other,985890f8f4a8d4ad127b6200fe7f8d57,foi entregue antes da data prevista e sem danos
0.4498397,-0.10455652,5,Positive,product,1522146890be5040dde1c9813d3f1f65,material de qualidade adorei
-0.12413806,-0.046022005,3,Negative,support,9907be332bde5cbde65139edbb84d964,suporte não comporta o peso que diz na descrição
-0.1649392,0.28625342,3,Negative,delivery,5e4dc0054dd3dbe358a2eabee41bda16,deveriam não ser tão demorado na entrega do produto e deveriam colocar numa caixinha mais bonitinha por ser folhado a ouro valorizava mais o produto de vcs mas não indicaria não
0.24754901,0.31508848,6,Positive,delivery,b27c21599a8d457cf15573ec5bb60887,entrega no prazo e ótima qualidade de material
0.22211011,0.19739828,4,Positive,product,b11357eb5b416bc85dd6521148ac7bb3,recomendo o produto é a loja
0.49497133,-0.26196525,5,Positive,support,a36daf095e0e9192cd829a92e8841863,muito bom o atendimento
0.29154313,0.4559931,6,Positive,delivery,733d328498693de87a0894a2b0cb4e72,entrega rápida e o produto é de qualidade
0.24848337,-0.029068775,4,Positive,price,16d4c326700f35f9cfd5c89fa4d567c7,ótimo custo beneficio
0.13973956,-0.56857103,5,Positive,other,982ad28e3e5175acee248efa14b1bd58,veio certinho parabens
-0.5153625,0.16380912,2,Negative,product,491cd9ac4b45ec71d28d7d0b5bdede7a,não recebi o produto correto veio outro produto diferente do que comprei
0.4084223,0.07947237,1,Positive,product,0c6c7526f336820905dea6cd1bd49750,produto maravilhoso adorei eu recomendo podem comprar que é linda
0.11951952,0.0726785,4,Positive,support,7a5355e5b203670f8c52d4fc2e58dada,fiquei muito satisfeita com o atendimento e a pontualidade do site das lojas lannister foi minha primeira compra pelo site e super indico para quem quiser pontualidade e atendimento
0.24030696,-0.028548248,0,Positive,delivery,67bc84ed9b776abf16df8e1bea5d4ec6,entrega muito rápida
0.118485466,0.18381613,6,Positive,product,8344557c79620f4fbca04050273ac3fe,por enquanto foi tudo perfeito o produto chegou direitinho e espero que funcione isto é que não apresente futuros problemas
-0.22421098,0.22470322,3,Positive,product,94770e3c936d0d831f26a020784b5f5f,ainda nao utilizei motivo pelo qual nao posso emitir minha opiniao quanto a qualidade do produto
-0.082584545,-0.079276636,2,Negative,product,7c5587a4bed0d62cca929488a2a57f40,ainda n o recebi meu produto
0.14136828,0.01889082,3,Negative,other,104ccffaefd53f78b891f781face4909,esperava ser melhor um material que rasga com facilidade
-0.2772636,-0.19247115,3,Neutral,other,d7ee7750c0ca9f1023ffb56b629c8b0b,as cadeiras são muito fraquinhas
0.18282633,0.36531335,6,Positive,delivery,e4a56bf7908dcbebd5a7c31deb96867c,ótima loja entregaram antes do prazo produto veio conforme o pedido já instalado e funcionando perfeitamente
0.0038680583,0.26771438,6,Positive,delivery,bced78fd594918e27b84cac019faff1f,o produto foi entregue bem antes do prazo com a embalagem correta e ainda veio um brinde gostei muito
-0.34934604,-0.25837898,2,Positive,delivery,ff3c886afe4a899dcb6ed721c8f4a22d,não usei ainda mas chegou antes do prazo
-0.021077514,-0.3496909,3,Positive,other,72e084effb3f371b19a294f67f378ecb,parabens tudo dentro dos conformes
0.4555385,0.29549316,1,Positive,delivery,eba7c75a66666d5b6f2104fee449f39a,entregou bem antes do prazo produto de excelente qualidade super recomendo
0.20077907,0.23070958,1,Positive,other,b6e272cd6699e4f6ff6688002b927caa,mercadoria boa e bem embalado nota mil
0.36525375,0.3232019,1,Positive,delivery,fde4e9bd81c32b6ac24a39a60f73a66c,produto de ótima qualidade e fácil instalação entrega super rápida tudo certinho
-0.5292689,0.09022581,2,Negative,delivery,ac1bedf66aba4bd72df7777458e5b382,produto esta com atraso de dias a loja nao se pronunciou ate o momento ja tentei entrar em contado mais nao tive nenhuma resposta sempre compro por aqui e nunca tive este problema nesta rede
-0.31939137,0.31730968,2,Negative,delivery,0c432814d8b880be75bb63854310b30c,já enviei e mails para a empresa solicitando informações referente a entrega do produto e até o momento não tive retorno para saber se vão estornar o valor ou entregar o produto
-0.4744445,0.14748317,3,Negative,product,a450b65b40eef4bd63aed18e935770b6,meu produto veio com defeitoem uma das peças não tem como montar e não estou conseguindo a devolução
-0.078026526,0.13212717,3,Positive,product,7f7b6f748a7afdebe78145bd4221cb22,gostei do produto apesar de algumas imperfeições mais nada que não possa ser usado
0.1735058,0.32358044,1,Positive,product,4aae36e4238061559d0bd70f8e898bed,o produto é simples mas funciona muito bem comprei para testar e agora comprei mais aparelhos vale a pena
0.38113302,-0.23954792,5,Positive,delivery,f65d9b19b2bed87b9fcfa9abc0113ac3,chegou bem antes do prazo super recomendo adorei muito bem embalado
0.26586533,0.11893589,1,Positive,delivery,caba1a103c935b6b373af7e18a903f55,foi tudo maravilhoso recebi antes do prazo de entrega é o produto é muito bem feito e bonito
-0.5452631,-0.029015653,2,Negative,product,1ae4100b35bcffc90fa53912c98c935f,estou extremamente chateado o produto nao chegou eu nao consigo fala com a loja
0.24825151,-0.36041796,5,Positive,other,22d2657f5b5475eea70ad746d1913535,recomendo e assino embaixo
0.5044575,-0.39692512,5,Positive,other,ca1f73625b68dcfed42ffcb6fc1e2eb4,excelente muito satisfeita
0.19409205,0.20681372,6,Positive,delivery,2a479f80fa8f5d970a8934b4713be6f3,recebi o produto dentro do prazo em perfeitas condições
0.35454607,-0.1814774,0,Positive,delivery,4b5e8a118d2207699380082fbdb6cc5a,entregue antes do prazo super recomendo
0.32983083,-0.109964035,0,Positive,delivery,199df57df33ab76a01e09666d32e2e8e,eu recomendo atendimento ótimo entrega no prazo
-0.5584099,0.12658635,2,Positive,product,805298fb462e582a5d24b11e763cfcf4,eu não recebi o produto pois o vendedor não pode faturar em nome da empresa com o cnpj solicitei cancelamento da compra
0.42338866,0.0041380078,1,Positive,product,8a02a0f25a7a901cfae5ee8b0d5ca7ea,achei o produto ótimo
0.02174586,0.18266132,4,Positive,delivery,3459b7184d2d6b9062ae310385725e20,preço bom porém entrega um pouco demorada apesar de dentro do prazo
-0.30089945,0.008489557,3,Negative,other,3efb52599590d3b02335525cc2b73ada,comprei dois cartuchos de impressora que vieram embolorados e falsificados e agora
-0.1714429,0.025869377,3,Negative,other,fb43f20342087a1d1d8c8430c473c3af,estou aguardando um retorno da loja comprei o kit com duas peças recebi somente uma peça
-0.32430536,0.119753934,3,Neutral,product,6212a5aff5c82a4018f6aeed6e65e510,produto com vários problemas de acabamento mal feito
0.46632224,0.15545592,1,Positive,product,55a52ad965b425809cbcb87fe4f5d2f1,excelente produto
0.089012295,0.2062845,6,Positive,product,365c3d85fb3987875dac5e2d317153c1,o produto é ok mas veio sem o manual
0.34694493,0.15510464,1,Positive,product,78fea34d83d53a620d1f6ff0097d39b7,bom produto como na imagem
-0.30740345,-0.08775438,3,Negative,other,7fecfce8b79959119939136beb0b3e82,não podemos admitir uma rede tão conceituada como lannister com ter como parceiro uma empresa dessa
-0.04608865,0.21954265,6,Positive,delivery,0f51963505d02598192b31e58aff5a22,recebi o produto conforme anunciado e bem antes do prazo previsto
0.31531042,0.17137447,1,Positive,product,0169dcd326e9cf2ec4694b98aa454b03,ótimo produto vale cada centavo
-0.32245308,-0.4848055,3,Negative,other,b42ddca77450ae47389543c0698af708,muito rui eles nao ciporta com o criente
-0.51750594,-0.29062417,2,Positive,other,1d9be76dbc5d9d2fe9aa084b28c66d2a,não veio a nota fiscal
-0.02264776,0.26879027,6,Positive,delivery,575a391c8d3d9fda0332dc0c7b9f75cd,boa qualidade do material e da impressão demora na entrega
0.33817786,-0.51546556,5,Positive,other,0cbd2b0e4ed6ba97c357a70ae09885be,deu tudo certo
-0.15573964,-0.3449994,0,Positive,delivery,284567d74f8cfdef28764885579fd137,vocês tem que reclamar com os correios devido a demora não é possível já se passaram dias além do prazo segunda feira irá completar fico no aguardo da reclamação dos correios agradeço atenção
-0.37948418,0.28273627,2,Negative,product,4355e137979367efc4e3a38e2f72bc6f,o produto demorou a ser enviado quando foi a encomenda extraviou era pra presente
-0.38066804,-0.20666426,2,Negative,delivery,2b2aacfb015dc3eba24fabea07e84ef5,pessima loja passou do prazo não consigo falar com ninguém
-0.31466895,-0.19633365,3,Positive,other,fc78182140a03719414d9587dfbfd95e,fiz uma compra para xá ultra mas feio outra ficou apertada
0.1251129,0.27349293,1,Positive,delivery,7626cb0f589711ff548340457c7893aa,produto muito bom só o frete que é muito caro
0.18864445,-0.43190208,5,Positive,other,28783a71d095a1f672d2ca67a435193a,lindo e adequado a idade do meu pequeno que tem anos
0.4589905,0.0793281,1,Positive,product,956116df7433888918dd7e3905ed535d,ótimo produto
-0.49934006,0.11368813,2,Negative,product,a9ffc1050d3c0f1d3c92fbb4fc38c9a3,produto nao entregue ainda e eles nao me respondem
0.23927562,0.09410248,1,Positive,other,2d30da66d8ff3c6ccec4e6ca8b3a2bda,é muito bom comprar com lannister pela pontualidades de vcs
0.4589905,0.0793281,1,Positive,product,450a8f6aa5906fc2909630428ce028c6,ótimo produto
-0.35007018,-0.13175943,2,Negative,product,f0cfb00c95c0a7ec1b45a7eba21ffa8c,não chegou meu produto ate hoje estou espera do esplicaçao porque que nao foi entreque
-0.28336513,-0.11199398,2,Negative,other,4a60b6727f5971e92ef753440a8c70f7,falta de educação além de não enviar em sequer deram satisfação não recomendo a loja despreparada
0.22960867,0.4544588,6,Positive,delivery,8a6d4e532f234e0726b028de0bf81baf,bom produto e lannister como sempre entregando antes do prazo recomendo
-0.032307953,-0.23727614,0,Positive,delivery,c23cf8a6fa1522c0986e381bdfd7721f,inclusive recebi bem antes do prazo de entrega
-0.18424782,-0.21738496,2,Negative,other,268d71995d6c0c472faf0f13b442a00e,comprei unidades é só chegou uma
-0.28718683,0.3159565,3,Negative,product,b6143c22244e423f17986e11bc68798f,produto nao entregue
0.07773028,0.37066713,6,Positive,delivery,0e924f1db18df6b1ca4cc746ff5888bc,produtos são sempre entregues antes do prazo e sempre intactos o que é mais importante
0.26407784,-0.07306808,4,Positive,delivery,4cfe461c9ad8c0acba87ed0208325970,tudo certo dentro do prazo exatamente o que foi comprado
0.4351824,-0.47486225,5,Positive,other,f5b1a1b4c44c3d64569d024487e35878,obrigada ficou linda
